spore,techs,locs,carriers,unit,flow_out_sum
1,electric_heater,NOR_6,heat,twh,0.0048747520405340835
1,electric_heater,NOR_7,heat,twh,0.013289252185408685
1,electric_heater,POL_1,heat,twh,0.0037338342169568953
1,electric_heater,POL_2,heat,twh,0.0035970976096336275
1,electric_heater,POL_3,heat,twh,0.0038548333219789706
1,electric_heater,POL_4,heat,twh,0.003845398071524856
1,electric_heater,POL_5,heat,twh,0.0043105397803107175
1,electric_heater,PRT_1,heat,twh,0.002977714246694174
1,electric_heater,PRT_2,heat,twh,0.0029933302617225713
1,electric_heater,ROU_1,heat,twh,0.004613254932106188
1,electric_heater,ROU_2,heat,twh,0.004409964187247604
1,electric_heater,ROU_3,heat,twh,0.0062285860588769185
1,electric_heater,SRB_1,heat,twh,0.0038235100310557955
1,electric_heater,SVK_1,heat,twh,0.004246798068909394
1,electric_heater,SVN_1,heat,twh,0.0037210182194341
1,electric_heater,SWE_1,heat,twh,0.007390222964930899
1,electric_heater,SWE_2,heat,twh,0.006225020026210229
1,electric_heater,SWE_3,heat,twh,0.004912734862605506
1,electric_heater,SWE_4,heat,twh,0.005769003686919268
1,electric_hob,ALB_1,cooking,twh,0.3226718304599664
1,electric_hob,AUT_1,cooking,twh,0.2864085947756753
1,electric_hob,AUT_2,cooking,twh,0.3316062969959783
1,electric_hob,AUT_3,cooking,twh,0.5269756258458599
1,electric_hob,BEL_1,cooking,twh,1.3141344812616755
1,electric_hob,BGR_1,cooking,twh,0.8398908994969374
1,electric_hob,BIH_1,cooking,twh,0.23233647345491015
1,electric_hob,CHE_1,cooking,twh,0.6487319875162781
1,electric_hob,CHE_2,cooking,twh,0.14044481639123035
1,electric_hob,CYP_1,cooking,twh,0.18376846027983265
1,electric_hob,CZE_1,cooking,twh,1.2217670793672357
1,electric_hob,CZE_2,cooking,twh,0.7516223222956138
1,electric_hob,DEU_1,cooking,twh,3.1984194820502534
1,electric_hob,DEU_2,cooking,twh,1.8232343348238236
1,electric_hob,DEU_3,cooking,twh,4.213529890735751
1,electric_hob,DEU_4,cooking,twh,1.608160447455358
1,electric_hob,DEU_5,cooking,twh,2.7296016374171725
1,electric_hob,DEU_6,cooking,twh,2.5670466547529553
1,electric_hob,DEU_7,cooking,twh,3.2494031646338946
1,electric_hob,DNK_1,cooking,twh,0.36226429398397897
1,electric_hob,DNK_2,cooking,twh,0.39048263950733997
1,electric_hob,ESP_1,cooking,twh,0.342760271136478
1,electric_hob,ESP_10,cooking,twh,0.3498294872967632
1,electric_hob,ESP_11,cooking,twh,0.8969439335012335
1,electric_hob,ESP_2,cooking,twh,0.3330213960188052
1,electric_hob,ESP_3,cooking,twh,0.22252288086321403
1,electric_hob,ESP_4,cooking,twh,0.4851910300388065
1,electric_hob,ESP_5,cooking,twh,0.1879137117437649
1,electric_hob,ESP_6,cooking,twh,1.226990819051289
1,electric_hob,ESP_7,cooking,twh,1.3224601409899677
1,electric_hob,ESP_8,cooking,twh,0.2544955863481281
1,electric_hob,ESP_9,cooking,twh,0.6424762711385863
1,electric_hob,EST_1,cooking,twh,0.29643992248051376
1,electric_hob,FIN_1,cooking,twh,0.1049430678899974
1,electric_hob,FIN_2,cooking,twh,0.9507586044145546
1,electric_hob,FRA_1,cooking,twh,0.8622606400986813
1,electric_hob,FRA_10,cooking,twh,2.9847288200877946
1,electric_hob,FRA_11,cooking,twh,0.26774767238958874
1,electric_hob,FRA_12,cooking,twh,0.7195951451031182
1,electric_hob,FRA_13,cooking,twh,1.0199771915658837
1,electric_hob,FRA_14,cooking,twh,0.11730293825984334
1,electric_hob,FRA_15,cooking,twh,0.04881934036113822
1,electric_hob,FRA_2,cooking,twh,0.46461567386128844
1,electric_hob,FRA_3,cooking,twh,0.8852285425556458
1,electric_hob,FRA_4,cooking,twh,0.6226805176831509
1,electric_hob,FRA_5,cooking,twh,0.5060674364403543
1,electric_hob,FRA_6,cooking,twh,0.6089820851613581
1,electric_hob,FRA_7,cooking,twh,0.5165563735717341
1,electric_hob,FRA_8,cooking,twh,0.7467534730160463
1,electric_hob,FRA_9,cooking,twh,0.2773152666812851
1,electric_hob,GBR_1,cooking,twh,3.625970713294074
1,electric_hob,GBR_2,cooking,twh,0.5763227878825541
1,electric_hob,GBR_3,cooking,twh,2.313694272620487
1,electric_hob,GBR_4,cooking,twh,0.6292192394385081
1,electric_hob,GBR_5,cooking,twh,0.37269011362880256
1,electric_hob,GBR_6,cooking,twh,0.17697444428981335
1,electric_hob,GRC_1,cooking,twh,0.3985433348420049
1,electric_hob,GRC_2,cooking,twh,0.8179059120930321
1,electric_hob,HRV_1,cooking,twh,0.45556574778989256
1,electric_hob,HUN_1,cooking,twh,1.1470198889516032
1,electric_hob,IRL_1,cooking,twh,0.9780267841193502
1,electric_hob,ISL_1,cooking,twh,0.08025644576152094
1,electric_hob,ITA_1,cooking,twh,3.73457132619077
1,electric_hob,ITA_2,cooking,twh,0.7510984938452877
1,electric_hob,ITA_3,cooking,twh,1.5816085660226726
1,electric_hob,ITA_4,cooking,twh,0.6765139878191849
1,electric_hob,ITA_5,cooking,twh,0.4956549208062873
1,electric_hob,ITA_6,cooking,twh,0.17655450611930196
1,electric_hob,LTU_1,cooking,twh,0.35452772670943156
1,electric_hob,LUX_1,cooking,twh,0.16600427859430006
1,electric_hob,LVA_1,cooking,twh,0.3218581983660724
1,electric_hob,MKD_1,cooking,twh,0.19008937198520617
1,electric_hob,MNE_1,cooking,twh,0.06618022500376528
1,electric_hob,NLD_1,cooking,twh,3.2898831363687115
1,electric_hob,NOR_1,cooking,twh,0.231762450187058
1,electric_hob,NOR_2,cooking,twh,0.19373735189935765
1,electric_hob,NOR_3,cooking,twh,0.2097099800185128
1,electric_hob,NOR_4,cooking,twh,0.8564021764157155
1,electric_hob,NOR_5,cooking,twh,0.0919017253674799
1,electric_hob,NOR_6,cooking,twh,0.13137290276944444
1,electric_hob,NOR_7,cooking,twh,0.021835615758924096
1,electric_hob,POL_1,cooking,twh,1.5082302323442922
1,electric_hob,POL_2,cooking,twh,0.7540151750722152
1,electric_hob,POL_3,cooking,twh,1.2378886877249398
1,electric_hob,POL_4,cooking,twh,1.218565123918769
1,electric_hob,POL_5,cooking,twh,0.8128795166365436
1,electric_hob,PRT_1,cooking,twh,0.8379407594974084
1,electric_hob,PRT_2,cooking,twh,0.9452829427706904
1,electric_hob,ROU_1,cooking,twh,0.4951921224427162
1,electric_hob,ROU_2,cooking,twh,0.8375652982786839
1,electric_hob,ROU_3,cooking,twh,0.6084569945695864
1,electric_hob,SRB_1,cooking,twh,0.671125333256372
1,electric_hob,SVK_1,cooking,twh,0.548926470049242
1,electric_hob,SVN_1,cooking,twh,0.2559621234536334
1,electric_hob,SWE_1,cooking,twh,0.011920280852815714
1,electric_hob,SWE_2,cooking,twh,0.04366045341429588
1,electric_hob,SWE_3,cooking,twh,0.3249367482650393
1,electric_hob,SWE_4,cooking,twh,0.09472949421785046
1,electrolysis,ALB_1,hydrogen,twh,0.36173053215647666
1,electrolysis,AUT_1,hydrogen,twh,0.019167749693317155
1,electrolysis,AUT_2,hydrogen,twh,0.02954664710093822
1,electrolysis,AUT_3,hydrogen,twh,48.82970765930426
1,electrolysis,BEL_1,hydrogen,twh,0.1616974091006625
1,electrolysis,BGR_1,hydrogen,twh,37.316088625212345
1,electrolysis,BIH_1,hydrogen,twh,0.057396226534437794
1,electrolysis,CHE_1,hydrogen,twh,0.016729531438932497
1,electrolysis,CHE_2,hydrogen,twh,0.01632544662107008
1,electrolysis,CYP_1,hydrogen,twh,4.724122656926025
1,electrolysis,CZE_1,hydrogen,twh,0.023015375897250334
1,electrolysis,CZE_2,hydrogen,twh,41.988294820233904
1,electrolysis,DEU_1,hydrogen,twh,26.686488561824742
1,electrolysis,DEU_2,hydrogen,twh,0.030409748231847056
1,electrolysis,DEU_3,hydrogen,twh,0.020359842703233332
1,electrolysis,DEU_4,hydrogen,twh,0.014951861646091507
1,electrolysis,DEU_5,hydrogen,twh,0.01879949720821189
1,electrolysis,DEU_6,hydrogen,twh,0.019997061371829092
1,electrolysis,DEU_7,hydrogen,twh,0.015982506930307
1,electrolysis,DNK_1,hydrogen,twh,199.69923927527583
1,electrolysis,DNK_2,hydrogen,twh,43.12587280630424
1,electrolysis,ESP_1,hydrogen,twh,175.96264276300437
1,electrolysis,ESP_10,hydrogen,twh,0.2583576139964151
1,electrolysis,ESP_11,hydrogen,twh,207.50063684123973
1,electrolysis,ESP_2,hydrogen,twh,0.5129094806776897
1,electrolysis,ESP_3,hydrogen,twh,45.1380924987276
1,electrolysis,ESP_4,hydrogen,twh,4.925618317511646
1,electrolysis,ESP_5,hydrogen,twh,60.67559348877646
1,electrolysis,ESP_6,hydrogen,twh,17.479905091838425
1,electrolysis,ESP_7,hydrogen,twh,0.27303824945447763
1,electrolysis,ESP_8,hydrogen,twh,0.48137849269629795
1,electrolysis,ESP_9,hydrogen,twh,27.945457870035128
1,electrolysis,EST_1,hydrogen,twh,35.27940772810402
1,electrolysis,FIN_1,hydrogen,twh,0.052122841319471994
1,electrolysis,FIN_2,hydrogen,twh,0.05552303699343292
1,electrolysis,FRA_1,hydrogen,twh,0.1385893380639529
1,electrolysis,FRA_10,hydrogen,twh,0.15840408471031964
1,electrolysis,FRA_11,hydrogen,twh,0.02297338494877914
1,electrolysis,FRA_12,hydrogen,twh,0.023350419701062556
1,electrolysis,FRA_13,hydrogen,twh,140.40455910795924
1,electrolysis,FRA_14,hydrogen,twh,0.12898881386031483
1,electrolysis,FRA_15,hydrogen,twh,0.021756111232116168
1,electrolysis,FRA_2,hydrogen,twh,0.029627605298557076
1,electrolysis,FRA_3,hydrogen,twh,0.031118221637997583
1,electrolysis,FRA_4,hydrogen,twh,24.45706574900297
1,electrolysis,FRA_5,hydrogen,twh,0.04848629764451051
1,electrolysis,FRA_6,hydrogen,twh,0.035657046347685066
1,electrolysis,FRA_7,hydrogen,twh,0.020307063802558437
1,electrolysis,FRA_8,hydrogen,twh,95.27278015480516
1,electrolysis,FRA_9,hydrogen,twh,178.25030836080583
1,electrolysis,GBR_1,hydrogen,twh,328.3774767351366
1,electrolysis,GBR_2,hydrogen,twh,255.05542076552206
1,electrolysis,GBR_3,hydrogen,twh,287.97729560202106
1,electrolysis,GBR_4,hydrogen,twh,536.4212930875592
1,electrolysis,GBR_5,hydrogen,twh,838.6422807788513
1,electrolysis,GBR_6,hydrogen,twh,119.58738186550161
1,electrolysis,GRC_1,hydrogen,twh,0.07171306879234474
1,electrolysis,GRC_2,hydrogen,twh,28.89712256443378
1,electrolysis,HRV_1,hydrogen,twh,0.08241604708762253
1,electrolysis,HUN_1,hydrogen,twh,77.45119583987986
1,electrolysis,IRL_1,hydrogen,twh,728.1287443470382
1,electrolysis,ISL_1,hydrogen,twh,234.9704047585435
1,electrolysis,ITA_1,hydrogen,twh,0.012402863701066105
1,electrolysis,ITA_2,hydrogen,twh,0.014732477473689169
1,electrolysis,ITA_3,hydrogen,twh,0.01708773484376025
1,electrolysis,ITA_4,hydrogen,twh,0.1690378292364791
1,electrolysis,ITA_5,hydrogen,twh,36.34668734632921
1,electrolysis,ITA_6,hydrogen,twh,9.89724672419057
1,electrolysis,LTU_1,hydrogen,twh,0.017368699695750424
1,electrolysis,LUX_1,hydrogen,twh,0.08258310299285779
1,electrolysis,LVA_1,hydrogen,twh,0.23869905543382391
1,electrolysis,MKD_1,hydrogen,twh,0.0734990521186866
1,electrolysis,MNE_1,hydrogen,twh,0.11193826303182997
1,electrolysis,NLD_1,hydrogen,twh,0.04623883881711295
1,electrolysis,NOR_1,hydrogen,twh,12.949492496568801
1,electrolysis,NOR_2,hydrogen,twh,15.851434225982107
1,electrolysis,NOR_3,hydrogen,twh,0.5597207623791117
1,electrolysis,NOR_4,hydrogen,twh,0.02860892896863615
1,electrolysis,NOR_5,hydrogen,twh,0.029426182984573848
1,electrolysis,NOR_6,hydrogen,twh,9.417224888823192
1,electrolysis,NOR_7,hydrogen,twh,119.9353190297464
1,electrolysis,POL_1,hydrogen,twh,0.014034514285371186
1,electrolysis,POL_2,hydrogen,twh,0.012168718383230182
1,electrolysis,POL_3,hydrogen,twh,0.017017641945341607
1,electrolysis,POL_4,hydrogen,twh,0.013529573141506188
1,electrolysis,POL_5,hydrogen,twh,0.04866964871978462
1,electrolysis,PRT_1,hydrogen,twh,13.972638843126713
1,electrolysis,PRT_2,hydrogen,twh,469.97339414698126
1,electrolysis,ROU_1,hydrogen,twh,0.11016966020013466
1,electrolysis,ROU_2,hydrogen,twh,0.11393159279544793
1,electrolysis,ROU_3,hydrogen,twh,124.7060666133118
1,electrolysis,SRB_1,hydrogen,twh,0.09839918690543475
1,electrolysis,SVK_1,hydrogen,twh,0.04231067822704571
1,electrolysis,SVN_1,hydrogen,twh,0.03367911801820723
1,electrolysis,SWE_1,hydrogen,twh,0.12578718108186776
1,electrolysis,SWE_2,hydrogen,twh,0.0323405403850338
1,electrolysis,SWE_3,hydrogen,twh,0.03277288938460362
1,electrolysis,SWE_4,hydrogen,twh,27.970493362015205
1,gas_hob,ALB_1,cooking,twh,0.0006839391347840534
1,gas_hob,AUT_1,cooking,twh,0.0004658695827474438
1,gas_hob,AUT_2,cooking,twh,0.0004939984715827632
1,gas_hob,AUT_3,cooking,twh,0.0005006749374801464
1,gas_hob,BEL_1,cooking,twh,0.0004876787539317727
1,gas_hob,BGR_1,cooking,twh,0.0005851705123949714
1,gas_hob,BIH_1,cooking,twh,0.0006484290323499362
1,gas_hob,CYP_1,cooking,twh,0.0006569369654926287
1,gas_hob,CZE_1,cooking,twh,0.0005927196113991813
1,gas_hob,CZE_2,cooking,twh,0.0005565351884972464
1,gas_hob,DEU_1,cooking,twh,0.0006985837622097876
1,gas_hob,DEU_2,cooking,twh,0.0005862845696882519
1,gas_hob,DEU_3,cooking,twh,0.0007342069218658929
1,gas_hob,DEU_4,cooking,twh,0.0006137449728134464
1,gas_hob,DEU_5,cooking,twh,0.0006498255876441307
1,gas_hob,DEU_6,cooking,twh,0.0006332092095787526
1,gas_hob,DEU_7,cooking,twh,0.0007583156109452793
1,gas_hob,DNK_2,cooking,twh,0.0004973533655277235
1,gas_hob,EST_1,cooking,twh,0.0006711527486391341
1,gas_hob,FRA_10,cooking,twh,0.00048384167066678235
1,gas_hob,FRA_11,cooking,twh,0.0004385055108612809
1,gas_hob,FRA_12,cooking,twh,0.0004765884607088222
1,gas_hob,FRA_13,cooking,twh,0.0004415610820629965
1,gas_hob,FRA_15,cooking,twh,0.0003943726221468131
1,gas_hob,FRA_2,cooking,twh,0.00043185433813202776
1,gas_hob,FRA_3,cooking,twh,0.0004421824499644888
1,gas_hob,FRA_5,cooking,twh,0.0004386035336784396
1,gas_hob,FRA_6,cooking,twh,0.0004524159806371668
1,gas_hob,FRA_7,cooking,twh,0.0004453047470379303
1,gas_hob,GRC_1,cooking,twh,0.0005234488509699337
1,gas_hob,GRC_2,cooking,twh,0.0005799325133179881
1,gas_hob,HRV_1,cooking,twh,0.0005032366568014802
1,gas_hob,HUN_1,cooking,twh,0.0006177425087245308
1,gas_hob,ITA_1,cooking,twh,0.0010654758109250153
1,gas_hob,ITA_2,cooking,twh,0.0006061959582600374
1,gas_hob,ITA_3,cooking,twh,0.0007610510427352802
1,gas_hob,ITA_4,cooking,twh,0.0005786792826859784
1,gas_hob,ITA_5,cooking,twh,0.0005220493653520733
1,gas_hob,ITA_6,cooking,twh,0.0004667308310274099
1,gas_hob,LVA_1,cooking,twh,0.0004756121580624355
1,gas_hob,MKD_1,cooking,twh,0.0006773843092995159
1,gas_hob,MNE_1,cooking,twh,0.0006380638983398217
1,gas_hob,NLD_1,cooking,twh,0.0006763262666270042
1,gas_hob,POL_1,cooking,twh,0.0006056214066213401
1,gas_hob,POL_2,cooking,twh,0.000586041066634663
1,gas_hob,POL_3,cooking,twh,0.0006045164107195923
1,gas_hob,POL_4,cooking,twh,0.0005592962862403406
1,gas_hob,POL_5,cooking,twh,0.0005487826202145957
1,gas_hob,ROU_1,cooking,twh,0.0004979380928654199
1,gas_hob,ROU_2,cooking,twh,0.0005889809562488804
1,gas_hob,ROU_3,cooking,twh,0.0005283446748574853
1,gas_hob,SRB_1,cooking,twh,0.0005587194659405834
1,gas_hob,SVK_1,cooking,twh,0.0005277444852297651
1,gas_hob,SVN_1,cooking,twh,0.0006490191484302586
1,gas_hob,SWE_2,cooking,twh,0.0005349311217629068
1,gas_hob,SWE_3,cooking,twh,0.0005750929602408559
1,gas_hob,SWE_4,cooking,twh,0.0005601807045656885
1,heat_storage_big,ALB_1,heat,twh,0.1095978470981708
1,heat_storage_big,AUT_1,heat,twh,0.23800232043521505
1,heat_storage_big,AUT_2,heat,twh,0.39957488379455147
1,heat_storage_big,AUT_3,heat,twh,0.5650672695013974
1,heat_storage_big,BEL_1,heat,twh,2.0090828072021094
1,heat_storage_big,BGR_1,heat,twh,0.8319340778857032
1,heat_storage_big,BIH_1,heat,twh,0.3478542121676691
1,heat_storage_big,CHE_1,heat,twh,0.08348203479961502
1,heat_storage_big,CHE_2,heat,twh,0.10544529604070305
1,heat_storage_big,CYP_1,heat,twh,0.08982049578614386
1,heat_storage_big,CZE_1,heat,twh,1.2303353447938157
1,heat_storage_big,CZE_2,heat,twh,0.827703604928328
1,heat_storage_big,DEU_1,heat,twh,1.9583276721614216
1,heat_storage_big,DEU_2,heat,twh,1.113019523801904
1,heat_storage_big,DEU_3,heat,twh,2.678039203026766
1,heat_storage_big,DEU_4,heat,twh,1.025814609047364
1,heat_storage_big,DEU_5,heat,twh,1.6391918542681085
1,heat_storage_big,DEU_6,heat,twh,1.5500307936842428
1,heat_storage_big,DEU_7,heat,twh,1.8633266464960148
1,heat_storage_big,DNK_1,heat,twh,0.2766626001424247
1,heat_storage_big,DNK_2,heat,twh,0.2851233427508375
1,heat_storage_big,ESP_1,heat,twh,0.19773513720076383
1,heat_storage_big,ESP_10,heat,twh,0.253982831731618
1,heat_storage_big,ESP_11,heat,twh,0.6919031428678282
1,heat_storage_big,ESP_2,heat,twh,0.20676950320894855
1,heat_storage_big,ESP_3,heat,twh,0.14168972554392667
1,heat_storage_big,ESP_4,heat,twh,0.31744321338868353
1,heat_storage_big,ESP_5,heat,twh,0.13893736977406673
1,heat_storage_big,ESP_6,heat,twh,0.7944498429505601
1,heat_storage_big,ESP_7,heat,twh,0.7884073760463097
1,heat_storage_big,ESP_8,heat,twh,0.2048029964973126
1,heat_storage_big,ESP_9,heat,twh,0.4959139646583677
1,heat_storage_big,EST_1,heat,twh,0.18307724228112904
1,heat_storage_big,FIN_1,heat,twh,0.08500294501766306
1,heat_storage_big,FIN_2,heat,twh,0.9179831567740766
1,heat_storage_big,FRA_1,heat,twh,0.723042776364003
1,heat_storage_big,FRA_10,heat,twh,2.223884102615734
1,heat_storage_big,FRA_11,heat,twh,0.2237808988628183
1,heat_storage_big,FRA_12,heat,twh,0.6105199277555695
1,heat_storage_big,FRA_13,heat,twh,0.9069410338259898
1,heat_storage_big,FRA_14,heat,twh,0.10294705157844153
1,heat_storage_big,FRA_15,heat,twh,0.08917096886666401
1,heat_storage_big,FRA_2,heat,twh,0.39458971486180167
1,heat_storage_big,FRA_3,heat,twh,0.8234948511894514
1,heat_storage_big,FRA_4,heat,twh,0.6283624753398398
1,heat_storage_big,FRA_5,heat,twh,0.4471899846779491
1,heat_storage_big,FRA_6,heat,twh,0.4604401225644709
1,heat_storage_big,FRA_7,heat,twh,0.36623124719956673
1,heat_storage_big,FRA_8,heat,twh,0.7070969631724671
1,heat_storage_big,FRA_9,heat,twh,0.24511003308732018
1,heat_storage_big,GBR_1,heat,twh,3.426784840835161
1,heat_storage_big,GBR_2,heat,twh,0.6686598035032811
1,heat_storage_big,GBR_3,heat,twh,2.4492823163709643
1,heat_storage_big,GBR_4,heat,twh,0.5731958762026359
1,heat_storage_big,GBR_5,heat,twh,0.28504224845566617
1,heat_storage_big,GBR_6,heat,twh,0.15746865525835735
1,heat_storage_big,GRC_1,heat,twh,0.3815319505095623
1,heat_storage_big,GRC_2,heat,twh,0.8057658834939154
1,heat_storage_big,HRV_1,heat,twh,0.4899892373085428
1,heat_storage_big,HUN_1,heat,twh,1.6891927425907494
1,heat_storage_big,IRL_1,heat,twh,0.6348349254243659
1,heat_storage_big,ISL_1,heat,twh,0.042935981641248205
1,heat_storage_big,ITA_1,heat,twh,3.840802835002396
1,heat_storage_big,ITA_2,heat,twh,0.9124450580496939
1,heat_storage_big,ITA_3,heat,twh,1.9816450459979902
1,heat_storage_big,ITA_4,heat,twh,0.9640451965212451
1,heat_storage_big,ITA_5,heat,twh,0.49489797629032367
1,heat_storage_big,ITA_6,heat,twh,0.19869824010212656
1,heat_storage_big,LTU_1,heat,twh,0.27619784743100295
1,heat_storage_big,LUX_1,heat,twh,0.13642915625768762
1,heat_storage_big,LVA_1,heat,twh,0.29253731495649204
1,heat_storage_big,MKD_1,heat,twh,0.09649194055559597
1,heat_storage_big,MNE_1,heat,twh,0.05461139139489228
1,heat_storage_big,NLD_1,heat,twh,3.5286724597129404
1,heat_storage_big,NOR_1,heat,twh,0.117759736207853
1,heat_storage_big,NOR_2,heat,twh,0.1024578377370034
1,heat_storage_big,NOR_3,heat,twh,0.09175599954948455
1,heat_storage_big,NOR_4,heat,twh,0.3046315250657171
1,heat_storage_big,NOR_5,heat,twh,0.07933185661221692
1,heat_storage_big,NOR_6,heat,twh,0.07701301843571695
1,heat_storage_big,NOR_7,heat,twh,0.07418581206622579
1,heat_storage_big,POL_1,heat,twh,1.250066857506295
1,heat_storage_big,POL_2,heat,twh,0.7245005559082764
1,heat_storage_big,POL_3,heat,twh,1.1786499551369818
1,heat_storage_big,POL_4,heat,twh,1.2363018751579666
1,heat_storage_big,POL_5,heat,twh,0.7980158212804896
1,heat_storage_big,PRT_1,heat,twh,0.30846573830809776
1,heat_storage_big,PRT_2,heat,twh,0.4569131107149508
1,heat_storage_big,ROU_1,heat,twh,0.49274536616985276
1,heat_storage_big,ROU_2,heat,twh,0.8501787617921974
1,heat_storage_big,ROU_3,heat,twh,0.6752289012494268
1,heat_storage_big,SRB_1,heat,twh,0.7947401672030371
1,heat_storage_big,SVK_1,heat,twh,0.694891568693242
1,heat_storage_big,SVN_1,heat,twh,0.28968830114106564
1,heat_storage_big,SWE_1,heat,twh,0.07548488703139886
1,heat_storage_big,SWE_2,heat,twh,0.07992242455442994
1,heat_storage_big,SWE_3,heat,twh,0.11544594334966289
1,heat_storage_big,SWE_4,heat,twh,0.08945190837346347
1,heat_storage_small,ALB_1,heat,twh,0.8806613503573373
1,heat_storage_small,AUT_1,heat,twh,1.1303818129768954
1,heat_storage_small,AUT_2,heat,twh,1.121496651808096
1,heat_storage_small,AUT_3,heat,twh,1.4805884173185249
1,heat_storage_small,BEL_1,heat,twh,25.320665478659507
1,heat_storage_small,BGR_1,heat,twh,2.5237968485012354
1,heat_storage_small,BIH_1,heat,twh,1.2655158047474044
1,heat_storage_small,CHE_1,heat,twh,1.5713148008214692
1,heat_storage_small,CHE_2,heat,twh,1.0159399388138024
1,heat_storage_small,CYP_1,heat,twh,5.513697622130477
1,heat_storage_small,CZE_1,heat,twh,1.4385761682477356
1,heat_storage_small,CZE_2,heat,twh,1.5168638825296012
1,heat_storage_small,DEU_1,heat,twh,2.394196638115184
1,heat_storage_small,DEU_2,heat,twh,1.9801308872395091
1,heat_storage_small,DEU_3,heat,twh,33.74496320801482
1,heat_storage_small,DEU_4,heat,twh,2.131490618287534
1,heat_storage_small,DEU_5,heat,twh,2.3381046563889747
1,heat_storage_small,DEU_6,heat,twh,2.289927045146449
1,heat_storage_small,DEU_7,heat,twh,2.117999234173153
1,heat_storage_small,DNK_1,heat,twh,3.0361306415258618
1,heat_storage_small,DNK_2,heat,twh,0.4811834536637512
1,heat_storage_small,ESP_1,heat,twh,2.4031608936092077
1,heat_storage_small,ESP_10,heat,twh,1.6961427085998193
1,heat_storage_small,ESP_11,heat,twh,5.09472848153756
1,heat_storage_small,ESP_2,heat,twh,2.2536865854294073
1,heat_storage_small,ESP_3,heat,twh,1.8372926189119938
1,heat_storage_small,ESP_4,heat,twh,2.200263453880255
1,heat_storage_small,ESP_5,heat,twh,1.610535253319388
1,heat_storage_small,ESP_6,heat,twh,4.563939566583039
1,heat_storage_small,ESP_7,heat,twh,9.97162270153763
1,heat_storage_small,ESP_8,heat,twh,2.1616242857405057
1,heat_storage_small,ESP_9,heat,twh,4.407122952691936
1,heat_storage_small,EST_1,heat,twh,1.2679505589052738
1,heat_storage_small,FIN_1,heat,twh,1.262330319072316
1,heat_storage_small,FIN_2,heat,twh,2.079252318411553
1,heat_storage_small,FRA_1,heat,twh,6.152164845935089
1,heat_storage_small,FRA_10,heat,twh,24.615436494883227
1,heat_storage_small,FRA_11,heat,twh,1.1284764855122544
1,heat_storage_small,FRA_12,heat,twh,0.971555481130078
1,heat_storage_small,FRA_13,heat,twh,9.809630476227218
1,heat_storage_small,FRA_14,heat,twh,0.5513362665813968
1,heat_storage_small,FRA_15,heat,twh,0.46248714937921365
1,heat_storage_small,FRA_2,heat,twh,2.775415873793189
1,heat_storage_small,FRA_3,heat,twh,3.506791317774246
1,heat_storage_small,FRA_4,heat,twh,8.423610561071381
1,heat_storage_small,FRA_5,heat,twh,4.687473439249073
1,heat_storage_small,FRA_6,heat,twh,1.771416558143399
1,heat_storage_small,FRA_7,heat,twh,1.254796073326963
1,heat_storage_small,FRA_8,heat,twh,9.86923661358762
1,heat_storage_small,FRA_9,heat,twh,3.337325790651862
1,heat_storage_small,GBR_1,heat,twh,32.11938296772678
1,heat_storage_small,GBR_2,heat,twh,8.935353076746066
1,heat_storage_small,GBR_3,heat,twh,29.238751007886297
1,heat_storage_small,GBR_4,heat,twh,6.2446979959377655
1,heat_storage_small,GBR_5,heat,twh,3.41605714719799
1,heat_storage_small,GBR_6,heat,twh,2.931575476696775
1,heat_storage_small,GRC_1,heat,twh,10.606034109395187
1,heat_storage_small,GRC_2,heat,twh,22.605829560829154
1,heat_storage_small,HRV_1,heat,twh,1.2331723426044439
1,heat_storage_small,HUN_1,heat,twh,1.8839683809609364
1,heat_storage_small,IRL_1,heat,twh,15.189290835440321
1,heat_storage_small,ISL_1,heat,twh,1.0363009101813931
1,heat_storage_small,ITA_1,heat,twh,25.735259180211564
1,heat_storage_small,ITA_2,heat,twh,6.7303639564918
1,heat_storage_small,ITA_3,heat,twh,10.22992566141856
1,heat_storage_small,ITA_4,heat,twh,9.342955639513422
1,heat_storage_small,ITA_5,heat,twh,12.679285563957214
1,heat_storage_small,ITA_6,heat,twh,2.0580814818706976
1,heat_storage_small,LTU_1,heat,twh,1.0813455050783696
1,heat_storage_small,LUX_1,heat,twh,1.2159813299307176
1,heat_storage_small,LVA_1,heat,twh,1.1206469427056995
1,heat_storage_small,MKD_1,heat,twh,0.6819468779635985
1,heat_storage_small,MNE_1,heat,twh,0.5958149543185209
1,heat_storage_small,NLD_1,heat,twh,52.281006646356026
1,heat_storage_small,NOR_1,heat,twh,1.0816841812548006
1,heat_storage_small,NOR_2,heat,twh,0.8153104555808259
1,heat_storage_small,NOR_3,heat,twh,1.026435736782189
1,heat_storage_small,NOR_4,heat,twh,1.1948496827427557
1,heat_storage_small,NOR_5,heat,twh,0.7401238916498096
1,heat_storage_small,NOR_6,heat,twh,0.6492203230877027
1,heat_storage_small,NOR_7,heat,twh,0.556445724883571
1,heat_storage_small,POL_1,heat,twh,1.2552177104161646
1,heat_storage_small,POL_2,heat,twh,1.240886273876825
1,heat_storage_small,POL_3,heat,twh,1.2659611667875765
1,heat_storage_small,POL_4,heat,twh,1.2849086325030026
1,heat_storage_small,POL_5,heat,twh,1.2674009877155599
